Issue_ID,Student_ID,Book_ID,Issue_Date,Due_Date,Return_Date,Number_of_Days_Issued,Renew_Count,Fine_Amount,Library_Visit_Frequency,Total_Library_Visits,Reading_Duration_Hours,Preferred_Book_Type,Online_Resource_Usage,Late_Return_Count,Librarian_ID,Feedback_Rating,Student_Name,Age,Year_of_Study,Section,Roll_Number,Admission_Year,Semester,CGPA,Attendance_Percentage,Academic_Performance,Scholarship_Status,Hostel_DayScholar,Mobile_Number,Email_ID,City,State,Book_Title,Author_Name,Publisher,ISBN_Number,Book_Edition,Language,Book_Price,Book_Rack_No,Book_Availability,Damage_Report,Publication_Year,Pages,Country_of_Publication,Days_Late,Fine_Per_Day,Library_Engagement_Score,Gender_Male,Department_Civil,Department_ECE,Department_EEE,Department_ME,Student_Type_Regular,Issue_Status_Returned,Book_Category_Electronics,Book_Category_Math,Book_Category_Mechanical,Book_Category_Programming,Book_Category_Science,Book_Condition_Damaged,Book_Condition_Good,Binding_Type_Paperback,Edition_Type_Revised,Edition_Type_Second,Print_Type_Color,Genre_Reference,Genre_Textbook,Library_Shift_Morning,Transaction_Mode_Online
I3103,S1053,B2143,2025-07-21,2025-08-04,2025-08-05,0.08695652173913038,0.0,1.0,2,0.34831460674157305,0.736842105263158,Electronics,Yes,4,L503,3,Student_53,0.16666666666666652,4.0,B,22,2021,8,0.7897959183673466,0.3250000000000002,Poor,Yes,DayScholar,9607130400,student53@college.edu,Rajahmundry,AP,Book_143,Author_143,Elsevier,9981492907.0,5.0,English,0.5514590801231887,25.0,No,Major,2021.0,763.0,UK,1.0,0.7802197802197802,0.4077669902912621,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
I3104,S1096,B2024,2025-04-13,2025-04-27,2025-04-25,0.4347826086956521,0.3333333333333333,1.0,4,0.21348314606741575,0.42105263157894735,Electronics,Yes,1,L504,3,Student_96,0.6666666666666665,3.0,A,25,2021,5,0.23061224489795928,0.625,Good,Yes,Hostel,9723613255,student96@college.edu,Hyderabad,AP,Book_24,Author_24,McGraw Hill,9895171126.0,3.0,Telugu,0.7782349674357552,11.0,No,Major,2023.0,185.0,India,0.0,0.415204678362573,0.23300970873786403,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,True
I3096,S1049,B2024,2025-05-13,2025-05-27,2025-05-26,1.0,0.0,0.0,8,0.3595505617977528,0.47368421052631576,Science,No,5,L496,2,Student_49,0.833333333333333,1.0,A,27,2024,3,0.7714285714285711,1.0,Average,No,Hostel,9847619247,student49@college.edu,Vizag,AP,Book_24,Author_24,McGraw Hill,9895171126.0,3.0,Telugu,0.7782349674357552,11.0,No,Major,2023.0,185.0,India,0.0,0.0,0.36893203883495146,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False
I3019,S1006,B2084,2025-12-22,2026-01-05,2026-01-08,0.30434782608695654,1.0,0.0,7,0.6067415730337078,0.10526315789473684,Mechanical,Yes,2,L419,5,Student_6,0.33333333333333304,3.0,A,63,2021,8,0.7204081632653059,0.6000000000000001,Average,No,DayScholar,9145061192,student6@college.edu,Vizag,AP,Book_84,Author_84,Springer,3134825194.0,4.0,Hindi,0.07407734639268942,48.0,No,Major,2023.0,417.0,India,3.0,0.0,0.5145631067961165,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
I3021,S1057,B2057,2025-10-07,2025-10-21,2025-10-21,0.26086956521739124,0.6666666666666666,0.6666666666666666,7,0.6404494382022472,0.2631578947368421,Programming,Yes,3,L421,1,Student_57,1.0,2.0,C,69,2022,3,0.0897959183673469,0.4750000000000001,Good,No,DayScholar,9833409523,student57@college.edu,Rajahmundry,AP,Book_57,Author_57,McGraw Hill,9705838512.0,2.0,Hindi,0.17828293027717473,44.0,Yes,Minor,2018.0,495.0,USA,0.0,0.36132315521628494,0.5728155339805825,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True
I3188,S1035,B2057,2025-08-08,2025-08-22,,0.34782608695652173,1.0,0.0,2,0.16853932584269665,0.6842105263157894,Science,Yes,2,L588,3,Student_35,0.16666666666666652,4.0,A,73,2021,8,0.2081632653061225,0.875,Excellent,Yes,DayScholar,9629551684,student35@college.edu,Hyderabad,AP,Book_57,Author_57,McGraw Hill,9705838512.0,2.0,Hindi,0.17828293027717473,44.0,Yes,Minor,2018.0,495.0,USA,0.0,0.0,0.2427184466019417,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
I3023,S1091,B2007,2025-03-18,2025-04-01,2025-04-05,0.5217391304347826,0.0,0.3333333333333333,7,0.0449438202247191,0.2631578947368421,Programming,No,0,L423,4,Student_91,0.6666666666666665,4.0,C,47,2022,7,0.846938775510204,0.050000000000000044,Average,Yes,Hostel,9580684052,student91@college.edu,Hyderabad,AP,Book_7,Author_7,Elsevier,4660065612.0,5.0,English,0.4445019437572575,37.0,No,Major,2020.0,650.0,USA,4.0,0.12390924956369981,0.058252427184465994,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,True,False
I3025,S1146,B2121,2025-06-08,2025-06-22,2025-06-23,0.3913043478260869,0.0,1.0,10,0.7415730337078652,0.8421052631578947,Science,Yes,2,L425,4,Student_146,1.0,2.0,A,3,2022,2,0.6387755102040813,0.125,Excellent,No,Hostel,9282789060,student146@college.edu,Vizag,AP,Book_121,Author_121,Elsevier,8447620940.0,1.0,Telugu,0.16624173272075526,26.0,Yes,Major,2021.0,187.0,India,1.0,0.44099378881987567,0.7669902912621358,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False
I3041,S1167,B2121,2025-11-17,2025-12-01,2025-11-27,0.4347826086956521,1.0,0.0,6,0.0898876404494382,0.5789473684210527,Mechanical,Yes,5,L441,2,Student_167,0.33333333333333304,4.0,B,3,2022,8,0.35306122448979593,0.75,Poor,No,Hostel,9850982958,student167@college.edu,Rajahmundry,AP,Book_121,Author_121,Elsevier,8447620940.0,1.0,Telugu,0.16624173272075526,26.0,Yes,Major,2021.0,187.0,India,0.0,0.0,0.1553398058252427,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False
I3027,S1000,B2107,2025-02-06,2025-02-20,2025-02-23,0.7826086956521738,1.0,1.0,9,0.696629213483146,0.894736842105263,Programming,Yes,2,L427,2,Student_0,0.0,2.0,C,26,2024,6,0.3387755102040815,0.40000000000000013,Average,No,DayScholar,9277705184,student0@college.edu,Hyderabad,AP,Book_107,Author_107,Springer,2009527625.0,5.0,Hindi,0.43046650174180834,32.0,No,Major,2021.0,401.0,USA,3.0,0.28286852589641426,0.7378640776699028,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
I3159,S1000,B2072,2025-01-23,2025-02-06,2025-02-03,0.5652173913043478,0.3333333333333333,1.0,5,0.8876404494382022,0.15789473684210525,Science,No,5,L559,3,Student_0,0.0,2.0,C,26,2024,6,0.3387755102040815,0.40000000000000013,Average,No,DayScholar,9277705184,student0@college.edu,Hyderabad,AP,Book_72,Author_72,Pearson,1077243887.0,1.0,English,0.5848184985106276,9.0,No,Major,2022.0,726.0,USA,0.0,0.3532338308457711,0.7669902912621358,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
I3028,S1111,B2003,2025-12-17,2025-12-31,2026-01-05,0.5217391304347826,0.3333333333333333,0.0,9,0.8314606741573034,0.15789473684210525,Civil,No,4,L428,3,Student_111,0.16666666666666652,4.0,C,37,2022,6,0.0,0.6000000000000001,Poor,No,Hostel,9167747551,student111@college.edu,Rajahmundry,AP,Book_3,Author_3,Oxford,7306513296.0,4.0,English,0.9201797344373202,3.0,Yes,Major,2018.0,179.0,USA,5.0,0.0,0.7184466019417475,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
I3199,S1081,B2003,2025-07-20,2025-08-03,2025-08-01,0.9565217391304348,0.3333333333333333,0.3333333333333333,2,0.49438202247191004,0.2631578947368421,Math,No,0,L599,3,Student_81,0.833333333333333,1.0,B,53,2022,7,0.6632653061224489,0.9500000000000002,Good,No,DayScholar,9198485068,student81@college.edu,Rajahmundry,AP,Book_3,Author_3,Oxford,7306513296.0,4.0,English,0.9201797344373202,3.0,Yes,Major,2018.0,179.0,USA,0.0,0.0813287514318442,0.4466019417475728,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False
I3029,S1025,B2053,2025-08-29,2025-09-12,2025-09-13,0.9565217391304348,0.0,0.6666666666666666,1,0.9775280898876404,0.0,Programming,No,1,L429,1,Student_25,0.5,3.0,A,7,2022,4,0.5612244897959182,0.8250000000000002,Good,Yes,DayScholar,9460101321,student25@college.edu,Vizag,AP,Book_53,Author_53,Pearson,9394670898.0,4.0,Telugu,0.6886454283839046,33.0,Yes,Minor,2020.0,106.0,USA,1.0,0.1626575028636884,0.8155339805825241,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True
I3051,S1016,B2053,2025-08-19,2025-09-02,2025-09-01,0.826086956521739,0.6666666666666666,1.0,7,0.7865168539325842,1.0,Science,No,3,L451,1,Student_16,0.0,4.0,B,15,2024,2,0.610204081632653,0.5500000000000003,Average,Yes,Hostel,9113145003,student16@college.edu,Vijayawada,AP,Book_53,Author_53,Pearson,9394670898.0,4.0,Telugu,0.6886454283839046,33.0,Yes,Minor,2020.0,106.0,USA,0.0,0.27203065134099613,0.8349514563106795,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
I3094,S1025,B2126,2025-11-28,2025-12-12,2025-12-08,0.6956521739130435,0.6666666666666666,1.0,4,0.7078651685393258,0.05263157894736842,Science,No,1,L494,4,Student_25,0.5,3.0,A,7,2022,4,0.5612244897959182,0.8250000000000002,Good,Yes,DayScholar,9460101321,student25@college.edu,Vizag,AP,Book_126,Author_126,Springer,1845058903.0,4.0,Hindi,0.5818397536224568,27.0,Yes,Minor,2023.0,536.0,India,0.0,0.30735930735930733,0.5922330097087378,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
I3166,S1025,B2149,2025-02-05,2025-02-19,2025-02-20,0.826086956521739,0.6666666666666666,0.6666666666666666,2,0.5730337078651686,0.3157894736842105,Science,Yes,3,L566,4,Student_25,0.5,3.0,A,7,2022,4,0.5612244897959182,0.8250000000000002,Good,Yes,DayScholar,9460101321,student25@college.edu,Vizag,AP,Book_149,Author_149,Oxford,7761986651.0,5.0,Hindi,0.6984147018730752,38.0,Yes,Major,2021.0,100.0,UK,1.0,0.18135376756066407,0.5242718446601942,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
I3071,S1104,B2149,2025-02-10,2025-02-24,,0.9130434782608696,1.0,0.6666666666666666,5,0.9550561797752808,0.8421052631578947,Math,No,2,L471,4,Student_104,0.33333333333333304,4.0,B,12,2022,4,0.33673469387755084,0.17500000000000004,Poor,Yes,DayScholar,9338078545,student104@college.edu,Vijayawada,AP,Book_149,Author_149,Oxford,7761986651.0,5.0,Hindi,0.6984147018730752,38.0,Yes,Major,2021.0,100.0,UK,0.0,0.1684460260972716,0.9514563106796117,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True
I3191,S1140,B2029,2025-06-11,2025-06-25,2025-06-25,0.0,0.6666666666666666,0.6666666666666666,8,0.44943820224719105,0.21052631578947367,Science,No,0,L591,4,Student_140,0.5,4.0,A,68,2024,5,0.7204081632653059,0.9000000000000004,Poor,Yes,Hostel,9930616908,student140@college.edu,Rajahmundry,AP,Book_29,Author_29,Elsevier,8596019555.0,4.0,English,0.7315216842530418,34.0,No,Minor,2022.0,546.0,UK,0.0,0.6666666666666666,0.39805825242718446,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True
I3054,S1079,B2029,2025-05-12,2025-05-26,2025-05-31,0.8695652173913042,0.3333333333333333,0.3333333333333333,7,0.33707865168539325,0.47368421052631576,Civil,Yes,4,L454,2,Student_79,0.5,1.0,B,39,2023,7,0.6530612244897958,0.025000000000000133,Average,Yes,DayScholar,9858690691,student79@college.edu,Rajahmundry,AP,Book_29,Author_29,Elsevier,8596019555.0,4.0,English,0.7315216842530418,34.0,No,Minor,2022.0,546.0,UK,5.0,0.08733087330873307,0.3495145631067961,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
I3044,S1170,B2029,2025-11-19,2025-12-03,2025-11-30,0.17391304347826086,0.6666666666666666,0.6666666666666666,1,0.9775280898876404,0.05263157894736842,Math,Yes,4,L444,5,Student_170,0.5,3.0,A,62,2024,5,0.061224489795918435,0.15000000000000013,Average,No,Hostel,9634617674,student170@college.edu,Hyderabad,AP,Book_29,Author_29,Elsevier,8596019555.0,4.0,English,0.7315216842530418,34.0,No,Minor,2022.0,546.0,UK,0.0,0.42642642642642636,0.8252427184466018,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True
I3084,S1086,B2029,2025-10-29,2025-11-12,2025-11-09,0.8695652173913042,0.3333333333333333,0.6666666666666666,7,0.20224719101123595,0.5263157894736843,Math,No,2,L484,1,Student_86,0.6666666666666665,1.0,C,52,2021,4,0.31224489795918364,0.6000000000000001,Average,No,Hostel,9841677179,student86@college.edu,Vijayawada,AP,Book_29,Author_29,Elsevier,8596019555.0,4.0,English,0.7315216842530418,34.0,No,Minor,2022.0,546.0,UK,0.0,0.17466174661746614,0.2427184466019417,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True
I3031,S1126,B2094,2025-05-28,2025-06-11,2025-06-10,1.0,0.0,1.0,6,0.2247191011235955,0.5789473684210527,Science,Yes,0,L431,4,Student_126,0.33333333333333304,4.0,B,69,2022,5,0.0714285714285714,0.7749999999999999,Average,No,DayScholar,9150753020,student126@college.edu,Rajahmundry,AP,Book_94,Author_94,Pearson,7377021872.0,2.0,English,0.8413313475034079,39.0,No,Major,2020.0,553.0,India,0.0,0.2358803986710963,0.27184466019417475,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False
I3085,S1167,B2094,2025-09-07,2025-09-21,2025-09-17,0.608695652173913,0.6666666666666666,0.3333333333333333,8,0.595505617977528,0.5789473684210527,Civil,No,3,L485,2,Student_167,0.33333333333333304,4.0,B,3,2022,8,0.35306122448979593,0.75,Poor,No,Hostel,9850982958,student167@college.edu,Rajahmundry,AP,Book_94,Author_94,Pearson,7377021872.0,2.0,English,0.8413313475034079,39.0,No,Major,2020.0,553.0,India,0.0,0.11216429699842019,0.5922330097087378,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False
I3032,S1150,B2140,2025-03-14,2025-03-28,2025-03-24,0.8695652173913042,0.3333333333333333,0.0,7,0.41573033707865165,1.0,Programming,No,4,L432,2,Student_150,0.6666666666666665,4.0,A,14,2022,3,0.7693877551020407,0.375,Good,No,DayScholar,9274349138,student150@college.edu,Vijayawada,AP,Book_140,Author_140,Oxford,5383521787.0,4.0,Telugu,0.6439390114605946,26.0,Yes,Major,2021.0,489.0,UK,0.0,0.0,0.5145631067961165,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
I3033,S1047,B2023,2025-07-05,2025-07-19,2025-07-23,0.17391304347826086,0.0,1.0,3,0.6179775280898876,0.2631578947368421,Science,No,0,L433,3,Student_47,0.0,1.0,A,79,2024,7,0.2510204081632652,0.4750000000000001,Poor,No,DayScholar,9123160320,student47@college.edu,Vijayawada,AP,Book_23,Author_23,Oxford,6995891173.0,2.0,English,0.8555939819255818,36.0,Yes,Major,2023.0,373.0,USA,4.0,0.6396396396396395,0.5533980582524272,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False
I3116,S1074,B2023,2025-08-07,2025-08-21,2025-08-25,0.6521739130434783,0.0,1.0,6,0.14606741573033705,0.6842105263157894,Civil,Yes,0,L516,5,Student_74,0.16666666666666652,4.0,B,20,2022,7,0.820408163265306,0.8250000000000002,Average,Yes,DayScholar,9857046188,student74@college.edu,Hyderabad,AP,Book_23,Author_23,Oxford,6995891173.0,2.0,English,0.8555939819255818,36.0,Yes,Major,2023.0,373.0,USA,4.0,0.32126696832579177,0.22330097087378636,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True
I3057,S1047,B2137,2025-08-07,2025-08-21,2025-08-18,0.21739130434782605,0.0,0.0,2,0.32584269662921345,0.47368421052631576,Mechanical,Yes,1,L457,3,Student_47,0.0,1.0,A,79,2024,7,0.2510204081632652,0.4750000000000001,Poor,No,DayScholar,9123160320,student47@college.edu,Vijayawada,AP,Book_137,Author_137,Elsevier,6147565440.0,5.0,English,0.32092189629928813,50.0,No,Minor,2018.0,139.0,USA,0.0,0.0,0.3398058252427184,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True
I3125,S1058,B2137,2025-03-16,2025-03-30,2025-04-02,0.6956521739130435,1.0,0.0,8,0.2247191011235955,0.8421052631578947,Science,No,3,L525,5,Student_58,1.0,2.0,C,66,2024,4,0.10612244897959178,0.875,Good,Yes,DayScholar,9287194929,student58@college.edu,Rajahmundry,AP,Book_137,Author_137,Elsevier,6147565440.0,5.0,English,0.32092189629928813,50.0,No,Minor,2018.0,139.0,USA,3.0,0.0,0.3203883495145631,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True
I3164,S1071,B2138,2025-09-06,2025-09-20,,1.0,0.3333333333333333,0.6666666666666666,3,0.39325842696629215,0.736842105263158,Electronics,No,3,L564,2,Student_71,0.833333333333333,3.0,A,55,2024,6,0.5959183673469388,0.9250000000000003,Good,No,Hostel,9349709555,student71@college.edu,Hyderabad,AP,Book_138,Author_138,Elsevier,7271175562.0,4.0,Telugu,0.061619629423941,1.0,No,Major,2020.0,472.0,India,0.0,0.15725359911406422,0.4466019417475728,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True
I3036,S1121,B2138,2025-10-18,2025-11-01,2025-10-31,0.04347826086956519,0.6666666666666666,0.3333333333333333,4,0.46067415730337075,0.5263157894736843,Programming,Yes,5,L436,4,Student_121,1.0,2.0,C,25,2022,1,0.7551020408163263,0.07500000000000018,Average,Yes,Hostel,9307254551,student121@college.edu,Hyderabad,AP,Book_138,Author_138,Elsevier,7271175562.0,4.0,Telugu,0.061619629423941,1.0,No,Major,2020.0,472.0,India,0.0,0.29218106995884774,0.4660194174757281,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True
I3081,S1121,B2116,2025-06-06,2025-06-20,2025-06-24,0.30434782608695654,0.3333333333333333,0.0,3,0.8202247191011236,0.6842105263157894,Civil,No,2,L481,1,Student_121,1.0,2.0,C,25,2022,1,0.7551020408163263,0.07500000000000018,Average,Yes,Hostel,9307254551,student121@college.edu,Hyderabad,AP,Book_116,Author_116,McGraw Hill,9620718980.0,1.0,English,0.36872065431413137,33.0,Yes,Major,2021.0,733.0,UK,4.0,0.0,0.8058252427184465,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False
I3123,S1080,B2116,2025-05-23,2025-06-06,2025-06-02,0.04347826086956519,1.0,1.0,7,0.8651685393258426,0.2631578947368421,Mechanical,No,3,L523,4,Student_80,1.0,2.0,C,66,2021,6,0.820408163265306,0.3250000000000002,Good,Yes,DayScholar,9117618103,student80@college.edu,Vizag,AP,Book_116,Author_116,McGraw Hill,9620718980.0,1.0,English,0.36872065431413137,33.0,Yes,Major,2021.0,733.0,UK,0.0,0.8765432098765431,0.7669902912621358,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
I3114,S1121,B2019,2025-08-14,2025-08-28,,0.13043478260869562,0.3333333333333333,0.3333333333333333,9,0.8876404494382022,0.9473684210526316,Math,No,3,L514,3,Student_121,1.0,2.0,C,25,2022,1,0.7551020408163263,0.07500000000000018,Average,Yes,Hostel,9307254551,student121@college.edu,Hyderabad,AP,Book_19,Author_19,Oxford,3853431395.0,2.0,Hindi,0.6100620992578382,6.0,Yes,Major,2019.0,718.0,UK,0.0,0.2343234323432343,0.912621359223301,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False
I3074,S1159,B2117,2025-08-14,2025-08-28,2025-08-28,0.04347826086956519,0.0,1.0,9,0.32584269662921345,0.47368421052631576,Civil,Yes,3,L474,1,Student_159,1.0,1.0,A,36,2023,8,0.6551020408163264,0.7749999999999999,Poor,No,Hostel,9804132338,student159@college.edu,Hyderabad,AP,Book_117,Author_117,Oxford,4028992274.0,4.0,Telugu,0.6812111879638512,36.0,Yes,Minor,2024.0,373.0,USA,0.0,0.8765432098765431,0.3398058252427184,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
I3181,S1159,B2067,2025-03-09,2025-03-23,2025-03-23,0.04347826086956519,0.6666666666666666,1.0,8,0.25842696629213485,0.3684210526315789,Civil,Yes,3,L581,2,Student_159,1.0,1.0,A,36,2023,8,0.6551020408163264,0.7749999999999999,Poor,No,Hostel,9804132338,student159@college.edu,Hyderabad,AP,Book_67,Author_67,Oxford,3453064736.0,2.0,Hindi,0.5313399303276619,41.0,Yes,Major,2020.0,223.0,India,0.0,0.8765432098765431,0.2621359223300971,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
I3146,S1124,B2067,2025-10-21,2025-11-04,,0.4782608695652173,0.3333333333333333,0.3333333333333333,5,0.6292134831460674,0.6842105263157894,Mechanical,No,2,L546,1,Student_124,0.833333333333333,1.0,C,4,2022,7,0.8857142857142857,0.15000000000000013,Average,Yes,DayScholar,9243552755,student124@college.edu,Hyderabad,AP,Book_67,Author_67,Oxford,3453064736.0,2.0,Hindi,0.5313399303276619,41.0,Yes,Major,2020.0,223.0,India,0.0,0.1307550644567219,0.6407766990291262,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
I3039,S1129,B2105,2025-04-26,2025-05-10,,0.08695652173913038,1.0,0.6666666666666666,2,0.1797752808988764,0.736842105263158,Science,No,0,L439,1,Student_129,0.5,2.0,B,23,2022,5,0.7448979591836735,0.9750000000000001,Average,No,Hostel,9130739273,student129@college.edu,Rajahmundry,AP,Book_105,Author_105,Elsevier,4394861599.0,4.0,Hindi,0.7742086131165749,47.0,No,Major,2018.0,710.0,USA,0.0,0.5201465201465201,0.2621359223300971,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
I3048,S1129,B2045,2025-07-17,2025-07-31,2025-08-05,0.9130434782608696,0.0,0.6666666666666666,7,0.0,0.15789473684210525,Electronics,No,1,L448,3,Student_129,0.5,2.0,B,23,2022,5,0.7448979591836735,0.9750000000000001,Average,No,Hostel,9130739273,student129@college.edu,Rajahmundry,AP,Book_45,Author_45,Springer,7535588425.0,2.0,English,0.47844196496188207,9.0,Yes,Major,2019.0,164.0,UK,5.0,0.1684460260972716,0.0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
I3040,S1079,B2012,2025-06-08,2025-06-22,2025-06-18,0.7391304347826086,1.0,0.3333333333333333,7,0.8089887640449438,0.8421052631578947,Mechanical,No,3,L440,3,Student_79,0.5,1.0,B,39,2023,7,0.6530612244897958,0.025000000000000133,Average,Yes,DayScholar,9858690691,student79@college.edu,Rajahmundry,AP,Book_12,Author_12,Springer,3001809173.0,4.0,Telugu,0.050916342707123696,17.0,No,Major,2018.0,504.0,India,0.0,0.09820193637621022,0.8252427184466018,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False
I3158,S1079,B2032,2025-06-10,2025-06-24,,0.26086956521739124,0.6666666666666666,0.6666666666666666,9,0.44943820224719105,0.5789473684210527,Math,No,2,L558,4,Student_79,0.5,1.0,B,39,2023,7,0.6530612244897958,0.025000000000000133,Average,Yes,DayScholar,9858690691,student79@college.edu,Rajahmundry,AP,Book_32,Author_32,Elsevier,7313003256.0,2.0,Telugu,0.48275862068965514,46.0,Yes,Major,2018.0,485.0,India,0.0,0.36132315521628494,0.4660194174757281,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
I3134,S1167,B2098,2025-09-08,2025-09-22,2025-09-18,0.7391304347826086,0.3333333333333333,0.3333333333333333,4,0.752808988764045,0.0,Civil,Yes,2,L534,4,Student_167,0.33333333333333304,4.0,B,3,2022,8,0.35306122448979593,0.75,Poor,No,Hostel,9850982958,student167@college.edu,Rajahmundry,AP,Book_98,Author_98,McGraw Hill,5211695949.0,3.0,Telugu,0.8179557732114908,1.0,Yes,Major,2020.0,228.0,USA,0.0,0.09820193637621022,0.6213592233009708,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
I3063,S1082,B2098,2025-08-05,2025-08-19,2025-08-22,0.7826086956521738,0.3333333333333333,0.6666666666666666,6,0.3146067415730337,0.5789473684210527,Electronics,No,3,L463,3,Student_82,0.5,3.0,B,15,2021,5,0.824489795918367,0.5500000000000003,Good,No,DayScholar,9192330411,student82@college.edu,Vizag,AP,Book_98,Author_98,McGraw Hill,5211695949.0,3.0,Telugu,0.8179557732114908,1.0,Yes,Major,2020.0,228.0,USA,3.0,0.1885790172642762,0.3495145631067961,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
I3042,S1118,B2022,2025-04-26,2025-05-10,2025-05-15,0.13043478260869562,0.3333333333333333,1.0,8,0.651685393258427,0.47368421052631576,Electronics,No,3,L442,1,Student_118,0.6666666666666665,4.0,A,20,2024,8,0.24081632653061225,0.8000000000000003,Poor,Yes,DayScholar,9274516311,student118@college.edu,Rajahmundry,AP,Book_22,Author_22,Springer,9095104320.0,2.0,Telugu,0.417882566769324,35.0,No,Major,2022.0,630.0,India,5.0,0.7029702970297029,0.6213592233009708,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
I3093,S1031,B2022,2025-07-01,2025-07-15,,0.26086956521739124,0.6666666666666666,1.0,3,0.056179775280898875,0.894736842105263,Civil,No,3,L493,4,Student_31,0.33333333333333304,4.0,C,21,2021,2,0.7102040816326527,0.17500000000000004,Poor,No,Hostel,9822172515,student31@college.edu,Hyderabad,AP,Book_22,Author_22,Springer,9095104320.0,2.0,Telugu,0.417882566769324,35.0,No,Major,2022.0,630.0,India,0.0,0.5419847328244275,0.1844660194174757,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
I3043,S1098,B2141,2025-07-17,2025-07-31,2025-07-30,0.13043478260869562,0.6666666666666666,0.6666666666666666,9,0.32584269662921345,0.894736842105263,Science,No,1,L443,3,Student_98,0.33333333333333304,4.0,B,75,2022,1,0.4591836734693875,0.625,Average,No,Hostel,9405675402,student98@college.edu,Vizag,AP,Book_141,Author_141,McGraw Hill,2215052325.0,4.0,Hindi,0.5908264754884637,20.0,No,Major,2019.0,559.0,UK,0.0,0.4686468646864686,0.4174757281553398,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True
